t_ps,E_per_molecule_eV,E_total_eV,E_total_J,P_inst_per_mol_W,P_inst_total_W,E_passive_per_molecule_eV,Ergotropy_per_molecule_eV,Ergotropy_total_J
3.010000000000000231e+00,1.124576109683269182e-01,5.622880548416345596e+09,9.008847830445774062e-10,-3.648316448923851027e-11,-1.824158224451821297e+00,9.254960130070771784e-02,1.990800966761920032e-02,1.594807395945279436e-10
3.015000000000000124e+00,1.124564722932154121e-01,5.622823614660770416e+09,9.008756612512905854e-10,-3.649118780639050224e-11,-1.824559390326612629e+00,9.255026166395688425e-02,1.990621062925852780e-02,1.594663277084022319e-10
3.020000000000000018e+00,1.124553333675285816e-01,5.622766668376428604e+09,9.008665374506740257e-10,-3.649922296231023974e-11,-1.824961148086003959e+00,9.255092163779371495e-02,1.990441172973486661e-02,1.594519169344836161e-10
3.024999999999999911e+00,1.124541941909021486e-01,5.622709709545107841e+09,9.008574116398098472e-10,-3.650726963470168635e-11,-1.825363481722888537e+00,9.255158114025077709e-02,1.990261305065137154e-02,1.594375079264854121e-10
3.030000000000000249e+00,1.124530547629815080e-01,5.622652738149075508e+09,9.008482838158568915e-10,-3.651532751058616806e-11,-1.825766375550301746e+00,9.255224021532379441e-02,1.990081454765771363e-02,1.594231003291223282e-10
3.035000000000000142e+00,1.124519150834219910e-01,5.622595754171099663e+09,9.008391539760543399e-10,-3.652339628439654914e-11,-1.826169814230524935e+00,9.255289890213468096e-02,1.989901618128731009e-02,1.594086938262321824e-10
3.040000000000000036e+00,1.124507751518880883e-01,5.622538757594404221e+09,9.008300221177143723e-10,-3.653147565268327623e-11,-1.826573782629566267e+00,9.255355732269843205e-02,1.989721782918965620e-02,1.593942874376793353e-10
3.044999999999999929e+00,1.124496349680541019e-01,5.622481748402705193e+09,9.008208882382280611e-10,-3.653956532491404844e-11,-1.826978266224614345e+00,9.255421561190316226e-02,1.989541935615093959e-02,1.593798800802817866e-10
3.050000000000000266e+00,1.124484945316025775e-01,5.622424726580128670e+09,9.008117523350520327e-10,-3.654766502241502612e-11,-1.827383251118590124e+00,9.255487298577122490e-02,1.989362154583135256e-02,1.593654780318497640e-10
3.055000000000000160e+00,1.124473538422252339e-01,5.622367692111261368e+09,9.008026144057168429e-10,-3.655577446227720488e-11,-1.827788723123376258e+00,9.255553027243479391e-02,1.989182356979043997e-02,1.593510746558435489e-10
3.060000000000000053e+00,1.124462128996222970e-01,5.622310644981114388e+09,9.007934744478209793e-10,-3.656389337768520633e-11,-1.828194668909418397e+00,9.255618716695078463e-02,1.989002573267151242e-02,1.593366723927251477e-10
3.064999999999999947e+00,1.124450717035020419e-01,5.622253585175102234e+09,9.007843324590276570e-10,-3.657202150711760802e-11,-1.828601075365440920e+00,9.255684376025373472e-02,1.988822794324830723e-02,1.593222705116915785e-10
3.070000000000000284e+00,1.124439302535812091e-01,5.622196512679059982e+09,9.007751884370674023e-10,-3.658015858968826218e-11,-1.829007929467479698e+00,9.255750048985543488e-02,1.988642976372577420e-02,1.593078655056178642e-10
3.075000000000000178e+00,1.124427885495842272e-01,5.622139427479211807e+09,9.007660423797329874e-10,-3.658830437467541644e-11,-1.829415218715439551e+00,9.255815693222621543e-02,1.988463161735801177e-02,1.592934607651431592e-10
3.080000000000000071e+00,1.124416465912434770e-01,5.622082329562173843e+09,9.007568942848801531e-10,-3.659645862215698848e-11,-1.829822931103990413e+00,9.255881111224427416e-02,1.988283547899920289e-02,1.592790721105935815e-10
3.084999999999999964e+00,1.124405043782984170e-01,5.622025218914920807e+09,9.007477441504220263e-10,-3.660462109432847835e-11,-1.830231054715113714e+00,9.255946636939678396e-02,1.988103800890163309e-02,1.592646727876404068e-10
3.089999999999999858e+00,1.124393619104961800e-01,5.621968095524808884e+09,9.007385919743328417e-10,-3.661279155147956199e-11,-1.830639577558031306e+00,9.256012104611112401e-02,1.987924086438505600e-02,1.592502760728784865e-10
3.095000000000000195e+00,1.124382191875913234e-01,5.621910959379566193e+09,9.007294377546463908e-10,-3.662096977041705780e-11,-1.831048488529631868e+00,9.256077608965886105e-02,1.987744309793246233e-02,1.592358743758598266e-10
3.100000000000000089e+00,1.124370762093448162e-01,5.621853810467240334e+09,9.007202814894476472e-10,-3.662915553281822362e-11,-1.831457776657771319e+00,9.256143035663069729e-02,1.987564585271411888e-02,1.592214768543878167e-10
3.104999999999999982e+00,1.124359329755248438e-01,5.621796648776242256e+09,9.007111231768799006e-10,-3.663734861591339432e-11,-1.831867430795682594e+00,9.256208467800240702e-02,1.987384829752243676e-02,1.592070768497556420e-10
3.109999999999999876e+00,1.124347894859062946e-01,5.621739474295314789e+09,9.007019628151395871e-10,-3.664554881366180548e-11,-1.832277440684265457e+00,9.256273609890418308e-02,1.987205338700211155e-02,1.591926980312766958e-10
3.115000000000000213e+00,1.124336457402702466e-01,5.621682287013512611e+09,9.006928004024730838e-10,-3.665375592192851681e-11,-1.832687796093523502e+00,9.256338917982485925e-02,1.987025656044538735e-02,1.591783038636540262e-10
3.120000000000000107e+00,1.124325017384043002e-01,5.621625086920214653e+09,9.006836359371786733e-10,-3.666196974166078572e-11,-1.833098487084498629e+00,9.256404142727536755e-02,1.986846031112893263e-02,1.591639143202357302e-10
3.125000000000000000e+00,1.124313574801019538e-01,5.621567874005097389e+09,9.006744694176022013e-10,-3.667019007486466077e-11,-1.833509503761888482e+00,9.256469425051834510e-02,1.986666322958360875e-02,1.591495181099291569e-10
3.129999999999999893e+00,1.124302129651631593e-01,5.621510648258157730e+09,9.006653008421412120e-10,-3.667841673053421237e-11,-1.833920836521429010e+00,9.256534564166639389e-02,1.986486732349676543e-02,1.591351313160831794e-10
3.135000000000000231e+00,1.124290681933933500e-01,5.621453409669667244e+09,9.006561302092369871e-10,-3.668664952655735685e-11,-1.834332476311828941e+00,9.256599667656073560e-02,1.986307151683261440e-02,1.591207453187007468e-10
3.140000000000000124e+00,1.124279231646038574e-01,5.621396158230193138e+09,9.006469575173781641e-10,-3.669488827997497760e-11,-1.834744413994485512e+00,9.256664727672539450e-02,1.986127588787846288e-02,1.591063607449323893e-10
3.145000000000000018e+00,1.124267778786114946e-01,5.621338893930574417e+09,9.006377827650970145e-10,-3.670313281629828750e-11,-1.835156640809145756e+00,9.256729771372583515e-02,1.985948016488565948e-02,1.590919754178313384e-10
3.149999999999999911e+00,1.124256323352385428e-01,5.621281616761927605e+09,9.006286059509702706e-10,-3.671138296209729059e-11,-1.835569148097420111e+00,9.256794692532900604e-02,1.985768540990953679e-02,1.590775978453988622e-10
3.155000000000000249e+00,1.124244865343125566e-01,5.621224326715627670e+09,9.006194270736160238e-10,-3.671963854817715566e-11,-1.835981927433749661e+00,9.256859673637771180e-02,1.985588979793484476e-02,1.590632134076509472e-10
3.160000000000000142e+00,1.124233404756664473e-01,5.621167023783322334e+09,9.006102461316961026e-10,-3.672789940851942504e-11,-1.836394970436231233e+00,9.256924619596391957e-02,1.985409427970252771e-02,1.590488297208622341e-10
3.165000000000000036e+00,1.124221941591381224e-01,5.621109707956906319e+09,9.006010631239118335e-10,-3.673616538515245408e-11,-1.836808269246830605e+00,9.256989501241753848e-02,1.985229914672058393e-02,1.590344491202692647e-10
3.169999999999999929e+00,1.124210475845703189e-01,5.621052379228515625e+09,9.005918780490034205e-10,-3.674443632497503755e-11,-1.837221816240344197e+00,9.257054304997286431e-02,1.985050453459745456e-02,1.590200726922154199e-10
3.175000000000000266e+00,1.124199007518105475e-01,5.620995037590527534e+09,9.005826909057494279e-10,-3.675271207276838788e-11,-1.837635603631497361e+00,9.257119085765690147e-02,1.984870989415364606e-02,1.590056960372879051e-10
3.180000000000000160e+00,1.124187536607111904e-01,5.620937683035559654e+09,9.005735016929670909e-10,-3.676099248093701399e-11,-1.838049624071572907e+00,9.257183799506193966e-02,1.984691566564925069e-02,1.589913226823589027e-10
3.185000000000000053e+00,1.124176063111289869e-01,5.620880315556448936e+09,9.005643104095089031e-10,-3.676927740675586429e-11,-1.838463870328268968e+00,9.257248545050809907e-02,1.984512086062088787e-02,1.589769447089637819e-10
3.189999999999999947e+00,1.124164587029252149e-01,5.620822935146261215e+09,9.005551170542636509e-10,-3.677756670898219482e-11,-1.838878335445770063e+00,9.257313240441358837e-02,1.984332629851162655e-02,1.589625686815651808e-10
3.195000000000000284e+00,1.124153108359654679e-01,5.620765541798273087e+09,9.005459216261542416e-10,-3.678586024827908574e-11,-1.839293012424604967e+00,9.257377879222289385e-02,1.984153204374257407e-02,1.589481951162330701e-10
3.200000000000000178e+00,1.124141627101196833e-01,5.620708135505984306e+09,9.005367241241393583e-10,-3.679415789250939730e-11,-1.839707894614548422e+00,9.257442467264652419e-02,1.983973803747315912e-02,1.589338235416025588e-10
3.205000000000000071e+00,1.124130143252617120e-01,5.620650716263085365e+09,9.005275245472078761e-10,-3.680245951080653914e-11,-1.840122975539998151e+00,9.257507017654893755e-02,1.983794414871277445e-02,1.589194529083231267e-10
3.209999999999999964e+00,1.124118656812697070e-01,5.620593284063485146e+09,9.005183228943840320e-10,-3.681076497315095386e-11,-1.840538248638040386e+00,9.257571525616538344e-02,1.983615042510432358e-02,1.589050835980565546e-10
3.214999999999999858e+00,1.124107167780255268e-01,5.620535838901276588e+09,9.005091191647213246e-10,-3.681907415799341352e-11,-1.840953707884182222e+00,9.257636036739140539e-02,1.983435641063412136e-02,1.588907119577304801e-10
3.220000000000000195e+00,1.124095676154150125e-01,5.620478380770750999e+09,9.004999133573052024e-10,-3.682738694251414078e-11,-1.841369347137515433e+00,9.257700467389626264e-02,1.983256294151874988e-02,1.588763446861782496e-10
3.225000000000000089e+00,1.124084181933276139e-01,5.620420909666380882e+09,9.004907054712499617e-10,-3.683570321024610538e-11,-1.841785160533618182e+00,9.257764864090058110e-02,1.983076955242703276e-02,1.588619780556861341e-10
3.229999999999999982e+00,1.124072685116565135e-01,5.620363425582825661e+09,9.004814955057000909e-10,-3.684402284218117824e-11,-1.842201142120757140e+00,9.257829226359547137e-02,1.982897624806104209e-02,1.588476121039219225e-10
3.234999999999999876e+00,1.124061185702985022e-01,5.620305928514925003e+09,9.004722834598286163e-10,-3.685234572820507621e-11,-1.842617286412860267e+00,9.257893548611784151e-02,1.982718308418066067e-02,1.588332472775715466e-10
3.240000000000000213e+00,1.124049683691537016e-01,5.620248418457685471e+09,9.004630693328357576e-10,-3.686067175968582381e-11,-1.843033587967511266e+00,9.257957887256133833e-02,1.982538949659236327e-02,1.588188790569465317e-10
3.245000000000000107e+00,1.124038179081257166e-01,5.620190895406286240e+09,9.004538531239489281e-10,-3.686900083243836853e-11,-1.843450041633332148e+00,9.258022226142378908e-02,1.982359564670192753e-02,1.588045087350497286e-10
3.250000000000000000e+00,1.124026671871210664e-01,5.620133359356053352e+09,9.004446348324193225e-10,-3.687733283761897665e-11,-1.843866641895147040e+00,9.258086285687140704e-02,1.982180433024965938e-02,1.587901587082301042e-10
3.254999999999999893e+00,1.124015162060502671e-01,5.620075810302513123e+09,9.004354144575301889e-10,-3.688566766532512325e-11,-1.844283383281435817e+00,9.258150468079281992e-02,1.982001152525744714e-02,1.587757967568909107e-10
3.260000000000000231e+00,1.124003649648265546e-01,5.620018248241327286e+09,9.004261919985865921e-10,-3.689400522915944772e-11,-1.844700261441175826e+00,9.258214602247137603e-02,1.981821894235517856e-02,1.587614365846882779e-10
3.265000000000000124e+00,1.123992134633659545e-01,5.619960673168297768e+09,9.004169674549157242e-10,-3.690234542832502933e-11,-1.845117271426715888e+00,9.258278718639299798e-02,1.981642627697295655e-02,1.587470757517484026e-10
3.270000000000000018e+00,1.123980617015879341e-01,5.619903085079396248e+09,9.004077408258721773e-10,-3.691068816710714505e-11,-1.845534408348612487e+00,9.258342893504482862e-02,1.981463276654310546e-02,1.587327081492306883e-10
3.274999999999999911e+00,1.123969096794145972e-01,5.619845483970729828e+09,9.003985121108324642e-10,-3.691903335063810479e-11,-1.845951667506597005e+00,9.258407025778790655e-02,1.981283942162669065e-02,1.587183418726217934e-10
3.280000000000000249e+00,1.123957573967711565e-01,5.619787869838558197e+09,9.003892813091970857e-10,-3.692738089484988852e-11,-1.846369044738821685e+00,9.258470745291080828e-02,1.981104994386034823e-02,1.587040065753002945e-10
3.285000000000000142e+00,1.123946048535851006e-01,5.619730242679255486e+09,9.003800484203852577e-10,-3.693573070995700384e-11,-1.846786535490537062e+00,9.258534720487800185e-02,1.980925764870709871e-02,1.586896487082214686e-10
3.290000000000000036e+00,1.123934520497872069e-01,5.619672602489360809e+09,9.003708134438423554e-10,-3.694408270786802423e-11,-1.847204135410720482e+00,9.258598596530574765e-02,1.980746608448145929e-02,1.586752966965182974e-10
3.294999999999999929e+00,1.123922989853103765e-01,5.619614949265519142e+09,9.003615763790309183e-10,-3.695243681065591855e-11,-1.847621840541251004e+00,9.258662476806762964e-02,1.980567421724274690e-02,1.586609422574128283e-10
3.300000000000000266e+00,1.123911456600904246e-01,5.619557283004521370e+09,9.003523372254368537e-10,-3.696079293361739207e-11,-1.848039646676625125e+00,9.258726411101364517e-02,1.980388154907677944e-02,1.586465814021726807e-10
3.305000000000000160e+00,1.123899920740654285e-01,5.619499603703271866e+09,9.003430959825641634e-10,-3.696915099734310599e-11,-1.848457549858721904e+00,9.258790193029074744e-02,1.980209014377468102e-02,1.586322306635874554e-10
3.310000000000000053e+00,1.123888382271761993e-01,5.619441911358810425e+09,9.003338526499384593e-10,-3.697751092348251268e-11,-1.848875546173076145e+00,9.258853794209784271e-02,1.980030028507835660e-02,1.586178923146804062e-10
3.314999999999999947e+00,1.123876841193656162e-01,5.619384205968280792e+09,9.003246072271022071e-10,-3.698587264046132811e-11,-1.849293632039916702e+00,9.258917521473498946e-02,1.979850890463062674e-02,1.586035417752006304e-10
3.320000000000000284e+00,1.123865297505790561e-01,5.619326487528952599e+09,9.003153597136179317e-10,-3.699423606844669699e-11,-1.849711803428363055e+00,9.258981080873820990e-02,1.979671894184084624e-02,1.585892025924130383e-10
3.325000000000000178e+00,1.123853751207643664e-01,5.619268756038218498e+09,9.003061101090679068e-10,-3.700260114306411533e-11,-1.850130057166097686e+00,9.259044732950644230e-02,1.979492779125792412e-02,1.585748538943533699e-10
3.330000000000000071e+00,1.123842202298708931e-01,5.619211011493544579e+09,9.002968584130461936e-10,-3.701096779379809028e-11,-1.850548389702453278e+00,9.259108225091258748e-02,1.979313797895830562e-02,1.585605159171249104e-10
3.334999999999999964e+00,1.123830650778509938e-01,5.619153253892549515e+09,9.002876046251711517e-10,-3.701933594462741481e-11,-1.850966797224828042e+00,9.259171784585025489e-02,1.979134723200073886e-02,1.585461704524607999e-10
3.339999999999999858e+00,1.123819096646585802e-01,5.619095483232929230e+09,9.002783487450737550e-10,-3.702770553583626615e-11,-1.851385276793735102e+00,9.259235264960050116e-02,1.978955701505807907e-02,1.585318292336841938e-10
3.345000000000000195e+00,1.123807539902498959e-01,5.619037699512495041e+09,9.002690907724031757e-10,-3.703607650220310736e-11,-1.851803825120441616e+00,9.259298650845841638e-02,1.978776748179147948e-02,1.585174934917566311e-10
3.350000000000000089e+00,1.123795980545828632e-01,5.618979902729143143e+09,9.002598307068225443e-10,-3.704444877829464325e-11,-1.852222438901662827e+00,9.259361963149520536e-02,1.978597842308765786e-02,1.585031615514960529e-10
3.354999999999999982e+00,1.123784418576178334e-01,5.618922092880891800e+09,9.002505685480142235e-10,-3.705282230037164456e-11,-1.852641115023288876e+00,9.259425360557325957e-02,1.978418825204457387e-02,1.584888207004155754e-10
3.359999999999999876e+00,1.123772853993166287e-01,5.618864269965831757e+09,9.002413042956722600e-10,-3.706119701358872795e-11,-1.853059850676800124e+00,9.259488650716059255e-02,1.978239889215603620e-02,1.584744863473994313e-10
3.365000000000000213e+00,1.123761286796431114e-01,5.618806433982155800e+09,9.002320379495073473e-10,-3.706957285653600474e-11,-1.853478642835398205e+00,9.259551939441866553e-02,1.978060928522444584e-02,1.584601500153502336e-10
3.370000000000000107e+00,1.123749716985629199e-01,5.618748584928146362e+09,9.002227695092440342e-10,-3.707794977140347627e-11,-1.853897488574148156e+00,9.259615169878021579e-02,1.977881999978270411e-02,1.584458162587186449e-10
3.375000000000000000e+00,1.123738144560434832e-01,5.618690722802174568e+09,9.002134989746214487e-10,-3.708632770482806688e-11,-1.854316385259153321e+00,9.259678352339376084e-02,1.977703093264972234e-02,1.584314842509330644e-10
3.379999999999999893e+00,1.123726569520538537e-01,5.618632847602692604e+09,9.002042263453916433e-10,-3.709470660027032734e-11,-1.854735330023686402e+00,9.259741452400845063e-02,1.977524242804540311e-02,1.584171567494988602e-10
3.385000000000000231e+00,1.123714991865648882e-01,5.618574959328244209e+09,9.001949516213212498e-10,-3.710308640373190725e-11,-1.855154320190194994e+00,9.259804593813085460e-02,1.977345324843403362e-02,1.584028238406620263e-10
3.390000000000000124e+00,1.123703411595490531e-01,5.618517057977452278e+09,9.001856748021897211e-10,-3.711146706333203859e-11,-1.855573353182990104e+00,9.259867673932825616e-02,1.977166442022079695e-02,1.583884937468345800e-10
3.395000000000000018e+00,1.123691828709804386e-01,5.618459143549021721e+09,9.001763958877894349e-10,-3.711984853311918399e-11,-1.855992426644661464e+00,9.259930693856742445e-02,1.976987593241301411e-02,1.583741663799554421e-10
3.399999999999999911e+00,1.123680243208344531e-01,5.618401216041722298e+09,9.001671148779233154e-10,-3.712823075994202600e-11,-1.856411537984968163e+00,9.259993665488863712e-02,1.976808766594581601e-02,1.583598407862099120e-10
3.405000000000000249e+00,1.123668655090883789e-01,5.618343275454419136e+09,9.001578317724095896e-10,-3.713661369594320309e-11,-1.856830684788292274e+00,9.260056608871990169e-02,1.976629942036847720e-02,1.583455153598105936e-10
3.410000000000000142e+00,1.123657064357206914e-01,5.618285321786034584e+09,9.001485465710754803e-10,-3.714499729495941965e-11,-1.857249864740879275e+00,9.260119549224807289e-02,1.976451094347261850e-02,1.583311880803456023e-10
3.415000000000000036e+00,1.123645471007115315e-01,5.618227355035576820e+09,9.001392592737622721e-10,-3.715338150870979767e-11,-1.857669075427111238e+00,9.260182511702819141e-02,1.976272198368334010e-02,1.583168569324778838e-10
3.419999999999999929e+00,1.123633875040423447e-01,5.618169375202116966e+09,9.001299698803210724e-10,-3.716176629653675570e-11,-1.858088314824271947e+00,9.260245212839068873e-02,1.976093537565165592e-02,1.583025446242654603e-10
3.425000000000000266e+00,1.123622276456959085e-01,5.618111382284795761e+09,9.001206783906140525e-10,-3.717015161460633871e-11,-1.858507580720470287e+00,9.260308008232115418e-02,1.975914756337475431e-02,1.582882226689853171e-10
3.430000000000000160e+00,1.123610675256563329e-01,5.618053376282816887e+09,9.001113848045138263e-10,-3.717853741908459168e-11,-1.858926870947470888e+00,9.260370782806306988e-02,1.975735969759326305e-02,1.582739002850861332e-10
3.435000000000000053e+00,1.123599071439091712e-01,5.617995357195458412e+09,9.001020891219046922e-10,-3.718692366761986725e-11,-1.859346183380694129e+00,9.260433498611476966e-02,1.975557215779440157e-02,1.582595805125957554e-10
3.439999999999999947e+00,1.123587465004410868e-01,5.617937325022054672e+09,9.000927913426799436e-10,-3.719531032506029811e-11,-1.859765516259358265e+00,9.260496305076321155e-02,1.975378344967787525e-02,1.582452513808490256e-10
3.445000000000000284e+00,1.123575855952399505e-01,5.617879279761997223e+09,9.000834914667420768e-10,-3.720369735032478631e-11,-1.860184867531643249e+00,9.260559066667885253e-02,1.975199492856109795e-02,1.582309237471354584e-10
3.450000000000000178e+00,1.123564244282949376e-01,5.617821221414747238e+09,9.000741894940047548e-10,-3.721208469957937683e-11,-1.860604234971106052e+00,9.260621372576800792e-02,1.975021070252692967e-02,1.582166305208268318e-10
3.455000000000000071e+00,1.123552629995966251e-01,5.617763149979831696e+09,9.000648854243922904e-10,-3.722047233851923532e-11,-1.861023616933380254e+00,9.260683976242664595e-02,1.974842323716997916e-02,1.582023113446818993e-10
3.459999999999999964e+00,1.123541013091363810e-01,5.617705065456818581e+09,9.000555792578355109e-10,-3.722886023135721974e-11,-1.861443011599476449e+00,9.260746544063173935e-02,1.974663586850464170e-02,1.581879929431221532e-10
3.464999999999999858e+00,1.123529393569069335e-01,5.617646967845346451e+09,9.000462709942763066e-10,-3.723724834061212219e-11,-1.861862417048541829e+00,9.260808987328525421e-02,1.974484948362167924e-02,1.581736824225280713e-10
3.470000000000000195e+00,1.123517771429021067e-01,5.617588857145105362e+09,9.000369606336651502e-10,-3.724563663346141596e-11,-1.862281831679865718e+00,9.260871589460187292e-02,1.974306124830023379e-02,1.581593570782875108e-10
3.475000000000000089e+00,1.123506146671166134e-01,5.617530733355830193e+09,9.000276481759595453e-10,-3.725402507771784905e-11,-1.862701253878185526e+00,9.260934057126157803e-02,1.974127409585503534e-02,1.581450404088420545e-10
3.479999999999999982e+00,1.123494519295462901e-01,5.617472596477314949e+09,9.000183336211264046e-10,-3.726241363632373002e-11,-1.863120681809959933e+00,9.260996139259082549e-02,1.973949053695546463e-02,1.581307525268707739e-10
3.484999999999999876e+00,1.123482889301881393e-01,5.617414446509407043e+09,9.000090169691414297e-10,-3.727080227984466395e-11,-1.863540113976341672e+00,9.261058511035276386e-02,1.973770381983537547e-02,1.581164393447639018e-10
3.490000000000000213e+00,1.123471256690398712e-01,5.617356283451993942e+09,8.999996982199865261e-10,-3.727919097948153063e-11,-1.863959548980346881e+00,9.261120712479707640e-02,1.973591854424279479e-02,1.581021377105654796e-10
3.495000000000000107e+00,1.123459621461002783e-01,5.617298107305013657e+09,8.999903773736516642e-10,-3.728757969902367158e-11,-1.864378984973882325e+00,9.261182893567117269e-02,1.973413321042910562e-02,1.580878356099645776e-10
3.500000000000000000e+00,1.123447983613692913e-01,5.617239918068464279e+09,8.999810544301367405e-10,-3.729596841073075776e-11,-1.864798420530860312e+00,9.261245129490180972e-02,1.973234706646748160e-02,1.580735270193631902e-10
3.504999999999999893e+00,1.123436343148475208e-01,5.617181715742376328e+09,8.999717293894465114e-10,-3.730435708665070192e-11,-1.865217854327056557e+00,9.261307266795727744e-02,1.973056164689024339e-02,1.580592242317205213e-10
3.510000000000000231e+00,1.123424700065365628e-01,5.617123500326828003e+09,8.999624022515934879e-10,-3.731274569734910915e-11,-1.865637284878175706e+00,9.261369370714570004e-02,1.972877629939086275e-02,1.580449220214851268e-10
3.515000000000000124e+00,1.123413054364388874e-01,5.617065271821944237e+09,8.999530730165977293e-10,-3.732113421635619983e-11,-1.866056710830889642e+00,9.261431379735601821e-02,1.972699163908286923e-02,1.580306253162596486e-10
3.520000000000000018e+00,1.123401406045577283e-01,5.617007030227886200e+09,8.999437416844850848e-10,-3.732952261614340319e-11,-1.866476130802766420e+00,9.261493249312688358e-02,1.972520811143084474e-02,1.580163376846088344e-10
3.524999999999999911e+00,1.123389755108973459e-01,5.616948775544867516e+09,8.999344082552896758e-10,-3.733791087024093962e-11,-1.866895543513237499e+00,9.261555182336481118e-02,1.972342368753253472e-02,1.580020428732337121e-10
3.530000000000000249e+00,1.123378101554625558e-01,5.616890507773127556e+09,8.999250727290499660e-10,-3.734629895344957894e-11,-1.867314947681734338e+00,9.261617160601080811e-02,1.972163854945174766e-02,1.579877423406261946e-10
3.535000000000000142e+00,1.123366445382591727e-01,5.616832226912959099e+09,8.999157351058127946e-10,-3.735468683929954155e-11,-1.867734341954928823e+00,9.261679079406419379e-02,1.971985374419497894e-02,1.579734444742330327e-10
3.540000000000000036e+00,1.123354786592937610e-01,5.616773932964688301e+09,8.999063953856305842e-10,-3.736307450428566317e-11,-1.868153725212323479e+00,9.261740897857530241e-02,1.971806968071845856e-02,1.579591525501547669e-10
3.544999999999999929e+00,1.123343125185734814e-01,5.616715625928673744e+09,8.998970535685605137e-10,-3.737146192638508716e-11,-1.868573096333420835e+00,9.261802688634773739e-02,1.971628563222574404e-02,1.579448607461100240e-10
3.550000000000000266e+00,1.123331461161063555e-01,5.616657305805317879e+09,8.998877096546672064e-10,-3.737984907806924273e-11,-1.868992453892133199e+00,9.261864373688777352e-02,1.971450237921858195e-02,1.579305753146071019e-10
3.555000000000000160e+00,1.123319794519012510e-01,5.616598972595062256e+09,8.998783636440214898e-10,-3.738823594049164682e-11,-1.869411797015345655e+00,9.261926122999931954e-02,1.971271822190193146e-02,1.579162826387865009e-10
3.560000000000000053e+00,1.123308125259673412e-01,5.616540626298367500e+09,8.998690155366969829e-10,-3.739662249332350869e-11,-1.869831124655320309e+00,9.261987807002791673e-02,1.971093445593942450e-02,1.579019930980582282e-10
3.564999999999999947e+00,1.123296453383147986e-01,5.616482266915740013e+09,8.998596653327749563e-10,-3.740500870840098285e-11,-1.870250435415073298e+00,9.262049440709432813e-02,1.970915093122047046e-02,1.578877054899038670e-10
3.570000000000000284e+00,1.123284778889545171e-01,5.616423894447726250e+09,8.998503130323428842e-10,-3.741339456730110268e-11,-1.870669728377833962e+00,9.262111024817488991e-02,1.970736764077962722e-02,1.578734197585241138e-10
3.575000000000000178e+00,1.123273101778978073e-01,5.616365508894890785e+09,8.998409586354912395e-10,-3.742178005414200043e-11,-1.871089002699591219e+00,9.262172564894516347e-02,1.970558452895264379e-02,1.578591354579991095e-10
3.580000000000000071e+00,1.123261422051566039e-01,5.616307110257830620e+09,8.998316021423157685e-10,-3.743016514605378652e-11,-1.871508257303503342e+00,9.262234087669311833e-02,1.970380132846348553e-02,1.578448504472117758e-10
3.584999999999999964e+00,1.123249739707436468e-01,5.616248698537182808e+09,8.998222435529183177e-10,-3.743854982164887904e-11,-1.871927491083624773e+00,9.262295627542006804e-02,1.970201769532357872e-02,1.578305619705098357e-10
3.589999999999999858e+00,1.123238054746721198e-01,5.616190273733606339e+09,8.998128828674047662e-10,-3.744693406356310256e-11,-1.872346703195944428e+00,9.262357176130908698e-02,1.970023371336303286e-02,1.578162706994465128e-10
3.595000000000000195e+00,1.123226367169559564e-01,5.616131835847797394e+09,8.998035200858863699e-10,-3.745531785231469930e-11,-1.872765892621828243e+00,9.262418375713948882e-02,1.969845295981646760e-02,1.578020052908304231e-10
3.600000000000000089e+00,1.123214676976094922e-01,5.616073384880475044e+09,8.997941552084785204e-10,-3.746370117223355974e-11,-1.873185058575472794e+00,9.262479740918989901e-02,1.969667028841959322e-02,1.577877245185395541e-10
3.604999999999999982e+00,1.123202984166476737e-01,5.616014920832384109e+09,8.997847882353005385e-10,-3.747208400277913490e-11,-1.873604200125555508e+00,9.262541057034241743e-02,1.969488784630525624e-02,1.577734455830043209e-10
3.609999999999999876e+00,1.123191288740860994e-01,5.615956443704304695e+09,8.997754191664773285e-10,-3.748046632743428231e-11,-1.874023316384409554e+00,9.262602460900123957e-02,1.969310426508485978e-02,1.577591575222235269e-10
3.615000000000000213e+00,1.123179590699407010e-01,5.615897953497035027e+09,8.997660480021367932e-10,-3.748884813391702424e-11,-1.874442406697198749e+00,9.262663836398260520e-02,1.969132070595809580e-02,1.577448696384322163e-10
3.620000000000000107e+00,1.123167890042279099e-01,5.615839450211395264e+09,8.997566747424103510e-10,-3.749722939914571288e-11,-1.874861469957977533e+00,9.262725165976747055e-02,1.968953734446043935e-02,1.577305833378246091e-10
3.625000000000000000e+00,1.123156186769650594e-01,5.615780933848253250e+09,8.997472993874370715e-10,-3.750561010893254635e-11,-1.875280505424598232e+00,9.262785945118119646e-02,1.968775922578386295e-02,1.577163390368441616e-10
3.629999999999999893e+00,1.123144480881695662e-01,5.615722404408478737e+09,8.997379219373562313e-10,-3.751399025205433811e-11,-1.875699512616847642e+00,9.262847123815133588e-02,1.968597685001823028e-02,1.577020606328206294e-10
3.635000000000000231e+00,1.123132772378592770e-01,5.615663861892963409e+09,8.997285423923108292e-10,-3.752236981072339626e-11,-1.876118490545195527e+00,9.262908183556509134e-02,1.968419540229418563e-02,1.576877896632298580e-10
