t_ps,E_per_molecule_eV,E_total_eV,E_total_J,P_inst_per_mol_W,P_inst_total_W,E_passive_per_molecule_eV,Ergotropy_per_molecule_eV,Ergotropy_total_J
6.250000000000000000e-01,1.166376049900443301e-01,5.831880249502216339e+09,9.343702268038540822e-10,-3.432306475952179414e-09,-1.716153237976250239e+02,9.406603153005915763e-02,2.257157345998517251e-02,1.808182379510138532e-10
6.300000000000000044e-01,1.165317531764466369e-01,5.826587658822331429e+09,9.335222602917902720e-10,-3.352438544052110665e-09,-1.676219272026210092e+02,9.402057691880880141e-02,2.251117625763783547e-02,1.803344030192145021e-10
6.350000000000000089e-01,1.164283622341015928e-01,5.821418111705080032e+09,9.326940075318279739e-10,-3.274557214996194569e-09,-1.637278607498010388e+02,9.397624756648954858e-02,2.245211466761204422e-02,1.798612675216834521e-10
6.400000000000000133e-01,1.163273713907242435e-01,5.816368569536211967e+09,9.318849816842922872e-10,-3.198596386488869705e-09,-1.599298193244467257e+02,9.393301598492669047e-02,2.239435540579755302e-02,1.793985648233021375e-10
6.450000000000000178e-01,1.162287215503835097e-01,5.811436077519175529e+09,9.310947093385835175e-10,-3.124517696225631084e-09,-1.562258848112978740e+02,9.389085483256508213e-02,2.233786671781842759e-02,1.789460405434747763e-10
6.500000000000000222e-01,1.161323543351811677e-01,5.806617716759057999e+09,9.303227228361792583e-10,-3.052290212976441845e-09,-1.526145106488256715e+02,9.384973696569876012e-02,2.228261736948240757e-02,1.785034444687362680e-10
6.550000000000000266e-01,1.160382125797617126e-01,5.801910628988085747e+09,9.295685642320952991e-10,-2.981861113848181585e-09,-1.490930556923995027e+02,9.380963631638439271e-02,2.222857626337731984e-02,1.780705274813508346e-10
6.600000000000000311e-01,1.159462412031725259e-01,5.797312060158626556e+09,9.288317922792553346e-10,-2.913169700251479956e-09,-1.456584850125655066e+02,9.377052793452676782e-02,2.217571326864575809e-02,1.776470482065399975e-10
6.650000000000000355e-01,1.158563868285660686e-01,5.792819341428303719e+09,9.281119793819695690e-10,-2.846175983859999936e-09,-1.423087991930078715e+02,9.373238722133273026e-02,2.212399960723333836e-02,1.772327761066721436e-10
6.700000000000000400e-01,1.157685968708647706e-01,5.788429843543238640e+09,9.274087042873251998e-10,-2.780852260965341389e-09,-1.390426130482810549e+02,9.369518973241927617e-02,2.207340713844549440e-02,1.768274857499308749e-10
6.750000000000000444e-01,1.156828196823505850e-01,5.784140984117528915e+09,9.267215532514868859e-10,-2.717156106442574526e-09,-1.358578053221281152e+02,9.365891177514873434e-02,2.202390790720185065e-02,1.764309531914332259e-10
6.800000000000000488e-01,1.155990053259138978e-01,5.779950266295695305e+09,9.260501262341040093e-10,-2.655033635399257585e-09,-1.327516817699652165e+02,9.362353067229069181e-02,2.197547465362320596e-02,1.760429600554716848e-10
6.850000000000000533e-01,1.155171055170671479e-01,5.775855275853357315e+09,9.253940364337872389e-10,-2.594444029127503486e-09,-1.297222014563740231e+02,9.358902426041561251e-02,2.192808125665153540e-02,1.756632970893022130e-10
6.900000000000000577e-01,1.154370728664040890e-01,5.771853643320204735e+09,9.247529042195401533e-10,-2.535360556751710366e-09,-1.267680278375773923e+02,9.355536797874174082e-02,2.188170488766234822e-02,1.752917814154810443e-10
6.950000000000000622e-01,1.153588607578472092e-01,5.767943037892360687e+09,9.241263561554116584e-10,-2.477748953261615472e-09,-1.238874476630735444e+02,9.352251007157273699e-02,2.183635068627447218e-02,1.749284542068940882e-10
7.000000000000000666e-01,1.152824239406439188e-01,5.764121197032196045e+09,9.235140297429093820e-10,-2.421563014561710443e-09,-1.210781507280626101e+02,9.349046450737347191e-02,2.179195943327044693e-02,1.745728410653089367e-10
7.049999999999999600e-01,1.152077186825495869e-01,5.760385934127479553e+09,9.229155746481310050e-10,-2.366762768800660839e-09,-1.183381384400272509e+02,9.345921118287833784e-02,2.174850749967124908e-02,1.742247527017351801e-10
7.099999999999999645e-01,1.151347022276582588e-01,5.756735111382912636e+09,9.223306483585089391e-10,-2.313321254233658870e-09,-1.156660627116943942e+02,9.342783592036896234e-02,2.170686630728929645e-02,1.738911699745038605e-10
7.149999999999999689e-01,1.150633325265451451e-01,5.753166626327257156e+09,9.217589140210140176e-10,-2.261209735401800138e-09,-1.130604867700749310e+02,9.339552634061631942e-02,2.166780618592882568e-02,1.735782639056791177e-10
7.199999999999999734e-01,1.149935686168305909e-01,5.749678430841529846e+09,9.212000434908083285e-10,-2.210389444253163196e-09,-1.105194722126616398e+02,9.336401526160489905e-02,2.162955335522569189e-02,1.732718249479945086e-10
7.249999999999999778e-01,1.149253708688011549e-01,5.746268543440057755e+09,9.206537192988873450e-10,-2.160822982046536268e-09,-1.080411491023260169e+02,9.333328290226497459e-02,2.159208796653618034e-02,1.729716940962841920e-10
7.299999999999999822e-01,1.148587006543231315e-01,5.742935032716156960e+09,9.201196319997851580e-10,-2.112483174369584880e-09,-1.056241587184631499e+02,9.330330982347871671e-02,2.155539083084441476e-02,1.726777176295838489e-10
7.349999999999999867e-01,1.147935200397764144e-01,5.739676001988821030e+09,9.195974777117025997e-10,-2.065344629124420193e-09,-1.032672314562223619e+02,9.327407695212777683e-02,2.151944308764863756e-02,1.723897444586173073e-10
7.399999999999999911e-01,1.147297919818774520e-01,5.736489599093873024e+09,9.190869596852230149e-10,-2.019374837776061519e-09,-1.009687418888061075e+02,9.324556580475358569e-02,2.148422617712386629e-02,1.721076259027950080e-10
7.449999999999999956e-01,1.146674805760292404e-01,5.733374028801462173e+09,9.185877902928145003e-10,-1.974540033061934373e-09,-9.872700165311107412e+01,9.321775849072119757e-02,2.144972208530804281e-02,1.718312176543715070e-10
7.500000000000000000e-01,1.146065508865350135e-01,5.730327544326750755e+09,9.180996896686918599e-10,-1.930813576464368361e-09,-9.654067882325034589e+01,9.319063747760147898e-02,2.141591340893353457e-02,1.715603802978029726e-10
7.550000000000000044e-01,1.145469686714432889e-01,5.727348433572164536e+09,9.176223835045822086e-10,-1.888172143729009326e-09,-9.440860718645853922e+01,9.316418556231789716e-02,2.138278310912539171e-02,1.712949773366528751e-10
7.600000000000000089e-01,1.144887004508427231e-01,5.724435022542136192e+09,9.171556035968272949e-10,-1.846588007712384822e-09,-9.232940038559900131e+01,9.313838603161546381e-02,2.135031441922725925e-02,1.710348744551959520e-10
7.650000000000000133e-01,1.144317137133740309e-01,5.721585685668701172e+09,9.166990895007261154e-10,-1.806031236474965642e-09,-9.030156182375503704e+01,9.311322269619706771e-02,2.131849101717696315e-02,1.707799408992991247e-10
7.700000000000000178e-01,1.143759768473305294e-01,5.718798842366526604e+09,9.162525879785897583e-10,-1.766476532187912505e-09,-8.832382660938310437e+01,9.308867973068785107e-02,2.128729711664267832e-02,1.705300502065023518e-10
7.750000000000000222e-01,1.143214589203193216e-01,5.716072946015966415e+09,9.158158512346323784e-10,-1.727902183230712278e-09,-8.639510916153085418e+01,9.306474162300473751e-02,2.125671729731458404e-02,1.702850788465052865e-10
7.800000000000000266e-01,1.142681296757663834e-01,5.713406483788319588e+09,9.153886368869744419e-10,-1.690284030141490527e-09,-8.451420150708872825e+01,9.304139325668753235e-02,2.122673641907885100e-02,1.700449055336248334e-10
7.850000000000000311e-01,1.142159596891938605e-01,5.710797984459692955e+09,9.149707092195614553e-10,-1.653595620009730216e-09,-8.267978100047912449e+01,9.301861999145752402e-02,2.119733969773633653e-02,1.698094118333688885e-10
7.900000000000000355e-01,1.141649203550886005e-01,5.708246017754429817e+09,9.145618390769696487e-10,-1.617813438657443928e-09,-8.089067193286609836e+01,9.299640754222630867e-02,2.116851281286229181e-02,1.695784830264878814e-10
7.950000000000000400e-01,1.141149837166122311e-01,5.705749185830611229e+09,9.141618025002328416e-10,-1.582917339980057802e-09,-7.914586699900974054e+01,9.297474189844120995e-02,2.114024181817102110e-02,1.693520073909164235e-10
8.000000000000000444e-01,1.140661224256725309e-01,5.703306121283626556e+09,9.137703804069795578e-10,-1.548885986814442818e-09,-7.744429934072832111e+01,9.295360940210932454e-02,2.111251302356320636e-02,1.691298752568682995e-10
8.050000000000000488e-01,1.140183098571921350e-01,5.700915492859606743e+09,9.133873595068255226e-10,-1.515695918238749328e-09,-7.578479591190989595e+01,9.293299680822941777e-02,2.108531304896271719e-02,1.689119794381168060e-10
8.100000000000000533e-01,1.139715201273944212e-01,5.698576006369721413e+09,9.130125324478602154e-10,-1.483325464541960365e-09,-7.416627322709246073e+01,9.291289121712209553e-02,2.105862891027232564e-02,1.686982159205760052e-10
8.150000000000000577e-01,1.139257279637189840e-01,5.696286398185949326e+09,9.126456967745547038e-10,-1.451756018559994372e-09,-7.258780092799861450e+01,9.289327999218782717e-02,2.103244797153115686e-02,1.684884834790395904e-10
8.200000000000000622e-01,1.138809086437569673e-01,5.694045432187848091e+09,9.122866544385801611e-10,-1.420968661925053322e-09,-7.104843309626448900e+01,9.286400235986438934e-02,2.101690628389257798e-02,1.683639808351022863e-10
8.250000000000000666e-01,1.138370380757396938e-01,5.691851903786984444e+09,9.119352124435921556e-10,-1.390942570124817655e-09,-6.954712850623764098e+01,9.281433246288919858e-02,2.102270561285049522e-02,1.684104385818485597e-10
8.300000000000000711e-01,1.137940928370220761e-01,5.689704641851103783e+09,9.115911831535176588e-10,-1.361657812950494510e-09,-6.808289064753626008e+01,9.276589010038074901e-02,2.102820273664132711e-02,1.684544753983079398e-10
8.349999999999999645e-01,1.137520500797812723e-01,5.687602503989063263e+09,9.112543835371168422e-10,-1.333097170648959054e-09,-6.665485853244899772e+01,9.271864485637142106e-02,2.103340522340985119e-02,1.684961519120040497e-10
8.399999999999999689e-01,1.137108874561446326e-01,5.685544372807231903e+09,9.109246345681931735e-10,-1.305243841541585154e-09,-6.526219207707617898e+01,9.267256701901466220e-02,2.103832043712997035e-02,1.685355271148715055e-10
8.449999999999999734e-01,1.136705831669676259e-01,5.683529158348381042e+09,9.106017616163461976e-10,-1.278079428612953708e-09,-6.390397143065638375e+01,9.262762766073351361e-02,2.104295550623411226e-02,1.685726581119496568e-10
8.499999999999999778e-01,1.136311160126289438e-01,5.681555800631446838e+09,9.102855948538865982e-10,-1.251585672746938769e-09,-6.257928363734390587e+01,9.258379862119996140e-02,2.104731739142898239e-02,1.686076006646467411e-10
8.549999999999999822e-01,1.135924653336284618e-01,5.679623266681423187e+09,9.099759687799726331e-10,-1.225746540492033627e-09,-6.128732702462002635e+01,9.254105241332552523e-02,2.105141292030293654e-02,1.686404094679753335e-10
8.599999999999999867e-01,1.135546109310742457e-01,5.677730546553711891e+09,9.096727215836405310e-10,-1.200546998418228662e-09,-6.002734992092882749e+01,9.249936217932525073e-02,2.105524875174899502e-02,1.686711378655495158e-10
8.649999999999999911e-01,1.135175330837790153e-01,5.675876654188950539e+09,9.093756952807633699e-10,-1.175970893163162711e-09,-5.879854465814423747e+01,9.245870174298488620e-02,2.105883134079412911e-02,1.686998375678362254e-10
8.699999999999999956e-01,1.134812126010644462e-01,5.674060630053222656e+09,9.090847361370590422e-10,-1.152001658200437666e-09,-5.760008291000849567e+01,9.241904562780063614e-02,2.106216697326381004e-02,1.687265589298488860e-10
8.750000000000000000e-01,1.134456307957444898e-01,5.672281539787224770e+09,9.087996944516632032e-10,-1.128624325911327535e-09,-5.643121629557572305e+01,9.238036898356233317e-02,2.106526181218215665e-02,1.687513513228537339e-10
8.800000000000000044e-01,1.134107694113461323e-01,5.670538470567306519e+09,9.085204239741034240e-10,-1.105825253122174850e-09,-5.529126265611557756e+01,9.234264753273629944e-02,2.106812187860983288e-02,1.687742629808642763e-10
8.850000000000000089e-01,1.133766106122231915e-01,5.668830530611159325e+09,9.082467818251020248e-10,-1.083590262564179557e-09,-5.417951312819786835e+01,9.230585759657190803e-02,2.107075301565128345e-02,1.687953407123076106e-10
8.900000000000000133e-01,1.133431370267782012e-01,5.667156851338910103e+09,9.079786288428212647e-10,-1.061904518618324341e-09,-5.309522593092697207e+01,9.226997612047561914e-02,2.107316090630258210e-02,1.688146300430013012e-10
8.950000000000000178e-01,1.133103317453315190e-01,5.665516587266575813e+09,9.077158295657929189e-10,-1.040754128038238341e-09,-5.203770640191214625e+01,9.223498063150054049e-02,2.107535111383097848e-02,1.688321755396293369e-10
9.000000000000000222e-01,1.132781782634338791e-01,5.663908913171693802e+09,9.074582517788022225e-10,-1.020126533435117635e-09,-5.100632667176250834e+01,9.220084918458150425e-02,2.107732907885237483e-02,1.688480207863300764e-10
9.050000000000000266e-01,1.132466604551761874e-01,5.662333022758809090e+09,9.072057662990753311e-10,-1.000009182893473451e-09,-5.000045914467773400e+01,9.216756036501913552e-02,2.107910009015705188e-02,1.688622081509845863e-10
9.100000000000000311e-01,1.132157625995381389e-01,5.660788129976906776e+09,9.069582471873554436e-10,-9.803889254913633074e-10,-4.901944627457123715e+01,9.213509331035889260e-02,2.108066928917924632e-02,1.688747788210218776e-10
9.150000000000000355e-01,1.131854693914266241e-01,5.659273469571331024e+09,9.067155718363295469e-10,-9.612530247213140600e-10,-4.806265123607590795e+01,9.210342769344630198e-02,2.108204169798032213e-02,1.688857730275887810e-10
9.200000000000000400e-01,1.131557659047716380e-01,5.657788295238581657e+09,9.064776206749947890e-10,-9.425898477341600889e-10,-4.712949238669534680e+01,9.207254367187885091e-02,2.108322223289278707e-02,1.688952301548506460e-10
9.250000000000000444e-01,1.131266375605453622e-01,5.656331878027268410e+09,9.062442769124626521e-10,-9.243881223607054845e-10,-4.621940611803438514e+01,9.204242188129782565e-02,2.108421567924753659e-02,1.689031885375342074e-10
9.300000000000000488e-01,1.130980701362312574e-01,5.654903506811562538e+09,9.060154266138145165e-10,-9.066362148325421210e-10,-4.533181074162712321e+01,9.201304344767435861e-02,2.108502668855689877e-02,1.689096854383612707e-10
9.350000000000000533e-01,1.130700497789242365e-01,5.653502488946211815e+09,9.057909588050463753e-10,-8.893226033640996977e-10,-4.446613016822084319e+01,9.198438997970240227e-02,2.108565979922183420e-02,1.689147572139317712e-10
9.400000000000000577e-01,1.130425629852410407e-01,5.652128149262051582e+09,9.055707653121322640e-10,-8.724365475244557125e-10,-4.362182737624971196e+01,9.195644352794563048e-02,2.108611945729541026e-02,1.689184394810573352e-10
9.450000000000000622e-01,1.130155965726415690e-01,5.650779828632078171e+09,9.053547405312839447e-10,-8.559678021288758795e-10,-4.279839010642899666e+01,9.192918658567805767e-02,2.108640998696351132e-02,1.689207668802859046e-10
9.500000000000000666e-01,1.129891376771967187e-01,5.649456883859835625e+09,9.051427814110679849e-10,-8.399060114423325600e-10,-4.199530057211813983e+01,9.190260207911940538e-02,2.108653559807731337e-02,1.689217731362434251e-10
9.550000000000000711e-01,1.129631737627204563e-01,5.648158688136022568e+09,9.049347875255627478e-10,-8.242408355845608220e-10,-4.121204177920299117e+01,9.187667337262600542e-02,2.108650039009445087e-02,1.689214910892060633e-10
9.599999999999999645e-01,1.129376926106483020e-01,5.646884630532415390e+09,9.047306609932758749e-10,-8.089624485710318657e-10,-4.044812242854095530e+01,9.185138423674935049e-02,2.108630837389895152e-02,1.689199528698971707e-10
9.649999999999999689e-01,1.129126822980839190e-01,5.645634114904195786e+09,9.045303063012773113e-10,-7.940614967602694881e-10,-3.970307483803480864e+01,9.182671883189924555e-02,2.108596346618467343e-02,1.689171898544936472e-10
9.699999999999999734e-01,1.128881311902712042e-01,5.644406559513560295e+09,9.043336302448955656e-10,-7.795286769717265279e-10,-3.897643384858383797e+01,9.180266171214894466e-02,2.108546947812225958e-02,1.689132325738382934e-10
9.749999999999999778e-01,1.128640279449727030e-01,5.643201397248635292e+09,9.041405419627915109e-10,-7.653547139813900060e-10,-3.826773569906072225e+01,9.177919782858001696e-02,2.108483011639268601e-02,1.689081107217192940e-10
9.799999999999999822e-01,1.128403615063462428e-01,5.642018075317312241e+09,9.039509528879049210e-10,-7.515306938999731214e-10,-3.757653469502110966e+01,9.175631250082182111e-02,2.108404900552442174e-02,1.689018533338108136e-10
9.849999999999999867e-01,1.128171210885155762e-01,5.640856054425778389e+09,9.037647766158413490e-10,-7.380480987835285088e-10,-3.690240493917372078e+01,9.173349054328368279e-02,2.108363054523189339e-02,1.688985010972960729e-10
